SetID,Job Code,Eff Date,Sal End Date,Salary SetID,Sal Plan,Grade,Step,Biweekly High Rate,Biweekly Low Rate,Union Code,Extended Step,Pay Type
COMMN,3464,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06975,1,$2745.00,$3337.00,351,0,B
COMMN,3466,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07370,1,$3327.00,$4044.00,351,0,B
COMMN,3480,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06350,1,$2023.00,$2459.00,790,0,B
COMMN,3486,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07160,1,$3005.00,$3653.00,351,0,B
COMMN,3488,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07420,1,$3410.00,$4145.00,351,0,B
COMMN,3502,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,05890,1,$1618.00,$1965.00,790,0,B
COMMN,3518,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06680,1,$2377.00,$2890.00,790,0,B
COMMN,3520,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,05890,1,$1618.00,$1965.00,790,0,B
COMMN,3522,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06070,1,$1765.00,$2145.00,790,0,B
COMMN,3524,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06430,1,$2104.00,$2557.00,790,0,B
COMMN,3525,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06625,1,$2314.00,$2813.00,790,0,B
COMMN,3540,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,05460,1,$1316.00,$1596.00,790,0,B
COMMN,3541,07/01/2009 12:00:00 AM,03/19/2010 12:00:00 AM,COMMN,SFM,06190,1,$1871.00,$2274.00,251,0,B
COMMN,3542,07/01/2009 12:00:00 AM,03/19/2010 12:00:00 AM,COMMN,SFM,06600,1,$2287.00,$2779.00,251,0,B
COMMN,3544,07/01/2009 12:00:00 AM,03/19/2010 12:00:00 AM,COMMN,SFM,06710,1,$2412.00,$2933.00,251,0,B
COMMN,3546,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07100,1,$2918.00,$3547.00,790,0,B
COMMN,3548,07/01/2009 12:00:00 AM,03/19/2010 12:00:00 AM,COMMN,SFM,06620,1,$2309.00,$2806.00,251,0,B
COMMN,3549,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06310,1,$1985.00,$2412.00,790,0,B
COMMN,3550,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06650,1,$2342.00,$2847.00,790,0,B
COMMN,3554,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,05940,1,$1658.00,$2014.00,790,0,B
COMMN,3556,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06250,1,$1927.00,$2342.00,790,0,B
COMMN,3558,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06630,1,$2319.00,$2819.00,790,0,B
COMMN,3602,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,05605,1,$1411.00,$1710.00,790,0,B
COMMN,3610,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06025,1,$1727.00,$2099.00,790,0,B
COMMN,3616,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06360,1,$2033.00,$2472.00,790,0,B
COMMN,3618,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06530,1,$2209.00,$2685.00,790,0,B
COMMN,3630,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06670,1,$2365.00,$2874.00,790,0,B
COMMN,3632,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06880,1,$2621.00,$3187.00,790,0,B
COMMN,3633,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06880,1,$2621.00,$3187.00,790,0,B
COMMN,3634,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07080,1,$2890.00,$3513.00,790,0,B
COMMN,3636,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07630,1,$3777.00,$4591.00,351,0,B
COMMN,3650,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06410,1,$2084.00,$2533.00,1,0,B
COMMN,4119,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06640,1,$2332.00,$2835.00,790,0,B
COMMN,4140,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07205,1,$3072.00,$3734.00,21,0,B
COMMN,4142,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07505,1,$3557.00,$4323.00,21,0,B
COMMN,4143,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,4143F,1,$4117.00,$5005.00,21,6,B
COMMN,4202,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,05900,1,$1626.00,$1975.00,790,0,B
COMMN,4203,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06095,1,$1787.00,$2172.00,790,0,B
COMMN,4220,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06810,1,$2533.00,$3080.00,21,0,B
COMMN,4222,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07110,1,$2933.00,$3566.00,21,0,B
COMMN,4224,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,4224F,1,$3396.00,$4128.00,21,6,B
COMMN,4230,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06760,1,$2472.00,$3005.00,21,0,B
COMMN,4231,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06910,1,$2660.00,$3234.00,21,0,B
COMMN,4256,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07350,1,$3295.00,$4006.00,351,0,B
COMMN,4260,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06230,1,$1909.00,$2319.00,21,0,B
COMMN,4261,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06810,1,$2533.00,$3080.00,21,0,B
COMMN,4265,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07110,1,$2933.00,$3566.00,21,0,B
COMMN,4267,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,4267F,1,$3396.00,$4128.00,21,6,B
COMMN,4269,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07550,1,$3633.00,$4416.00,351,0,B
COMMN,4290,07/01/2009 12:00:00 AM,09/04/2009 12:00:00 AM,COMMN,SFM,4290F,1,$6416.58,$6416.58,556,0,B
COMMN,4306,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06275,1,$1951.00,$2371.00,790,0,B
COMMN,4308,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06425,1,$2099.00,$2551.00,790,0,B
COMMN,4310,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,4310F,1,$2533.00,$3080.00,351,6,B
COMMN,4311,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07270,1,$3169.00,$3851.00,351,0,B
COMMN,4320,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,05835,1,$1577.00,$1914.00,790,0,B
COMMN,4321,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,05975,1,$1686.00,$2048.00,790,0,B
COMMN,4322,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06210,1,$1890.00,$2297.00,790,0,B
COMMN,4331,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07225,1,$3101.00,$3769.00,790,0,B
COMMN,4333,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07960,1,$4440.00,$5397.00,351,0,B
COMMN,4334,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06800,1,$2521.00,$3064.00,790,0,B
COMMN,4335,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06890,1,$2632.00,$3199.00,790,0,B
COMMN,4337,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07010,1,$2793.00,$3396.00,790,0,B
COMMN,4340,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07130,1,$2960.00,$3597.00,790,0,B
COMMN,4349,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07170,1,$3018.00,$3668.00,351,0,B
COMMN,4366,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06575,1,$2258.00,$2745.00,790,0,B
COMMN,4377,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07480,1,$3513.00,$4270.00,351,0,B
COMMN,4390,07/01/2009 12:00:00 AM,09/04/2009 12:00:00 AM,COMMN,SFM,4390F,1,$6253.96,$6253.96,556,0,B
COMMN,5102,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07760,1,$4028.00,$4895.00,351,0,B
COMMN,5103,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07960,1,$4440.00,$5397.00,351,0,B
COMMN,5105,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07735,1,$3978.00,$4835.00,351,0,B
COMMN,5116,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,08520,1,$5833.00,$7090.00,351,0,B
COMMN,5120,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07460,1,$3479.00,$4229.00,21,0,B
COMMN,5125,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,08240,1,$5090.00,$6187.00,351,0,B
COMMN,5130,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,5130F,1,$4006.00,$4869.00,21,6,B
COMMN,5133,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,08000,1,$4527.00,$5503.00,351,0,B
COMMN,5135,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07760,1,$4028.00,$4895.00,351,0,B
COMMN,5137,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07830,1,$4164.00,$5062.00,351,0,B
COMMN,5148,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,5148F,1,$4400.00,$4400.00,39,0,B
COMMN,5149,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,5149F,1,$4875.00,$4875.00,39,0,B
COMMN,5150,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07620,1,$3760.00,$4570.00,351,0,B
COMMN,5156,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,08200,1,$4991.00,$6067.00,351,0,B
COMMN,5166,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,08460,1,$5667.00,$6888.00,351,0,B
COMMN,5173,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07760,1,$4028.00,$4895.00,351,0,B
COMMN,5174,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07870,1,$4246.00,$5161.00,21,0,B
COMMN,5177,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,5177F,1,$3815.00,$4637.00,21,6,B
COMMN,5182,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,08460,1,$5667.00,$6888.00,351,0,B
COMMN,5186,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07880,1,$4270.00,$5190.00,351,0,B
COMMN,5189,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,08460,1,$5667.00,$6888.00,351,0,B
COMMN,5193,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,08420,1,$5555.00,$6753.00,351,0,B
COMMN,5194,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,08460,1,$5667.00,$6888.00,351,0,B
COMMN,5201,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06860,1,$2596.00,$3155.00,21,0,B
COMMN,5203,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07110,1,$2933.00,$3566.00,21,0,B
COMMN,5207,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07420,1,$3410.00,$4145.00,21,0,B
COMMN,5209,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07420,1,$3410.00,$4145.00,21,0,B
COMMN,5211,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,08020,1,$4570.00,$5556.00,21,0,B
COMMN,5212,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,5212F,1,$5303.00,$6446.00,21,6,B
COMMN,5214,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07920,1,$4352.00,$5291.00,21,0,B
COMMN,5215,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07780,1,$4067.00,$4943.00,21,0,B
COMMN,5216,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07580,1,$3689.00,$4484.00,21,0,B
COMMN,5217,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07730,1,$3966.00,$4821.00,21,0,B
COMMN,5218,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07920,1,$4352.00,$5291.00,21,0,B
COMMN,5219,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,08220,1,$5039.00,$6125.00,21,0,B
COMMN,5241,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07720,1,$3948.00,$4799.00,21,0,B
COMMN,5246,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07790,1,$4082.00,$4961.00,351,0,B
COMMN,5260,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06630,1,$2319.00,$2819.00,21,0,B
COMMN,5261,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06830,1,$2557.00,$3108.00,21,0,B
COMMN,5262,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07110,1,$2933.00,$3566.00,21,0,B
COMMN,5264,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06605,1,$2292.00,$2786.00,790,0,B
COMMN,5265,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07110,1,$2933.00,$3566.00,21,0,B
COMMN,5266,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07420,1,$3410.00,$4145.00,21,0,B
COMMN,5267,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07240,1,$3126.00,$3799.00,790,0,B
COMMN,5268,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07720,1,$3948.00,$4799.00,21,0,B
COMMN,5271,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06780,1,$2496.00,$3035.00,790,0,B
COMMN,5272,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07420,1,$3410.00,$4145.00,21,0,B
COMMN,5274,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07720,1,$3948.00,$4799.00,21,0,B
COMMN,5276,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06080,1,$1773.00,$2156.00,21,0,B
COMMN,5277,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06470,1,$2145.00,$2607.00,21,0,B
COMMN,5278,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06870,1,$2607.00,$3169.00,21,0,B
COMMN,5283,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,5283F,1,$4352.00,$5291.00,21,6,B
COMMN,5285,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07480,1,$3513.00,$4270.00,790,0,B
COMMN,5288,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06870,1,$2607.00,$3169.00,21,0,B
COMMN,5289,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07220,1,$3093.00,$3760.00,21,0,B
COMMN,5290,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07570,1,$3668.00,$4458.00,21,0,B
COMMN,5291,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07220,1,$3093.00,$3760.00,21,0,B
COMMN,5293,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07570,1,$3668.00,$4458.00,21,0,B
COMMN,5298,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07220,1,$3093.00,$3760.00,21,0,B
COMMN,5299,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07570,1,$3668.00,$4458.00,21,0,B
COMMN,5301,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07160,1,$3005.00,$3653.00,21,0,B
COMMN,5302,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06480,1,$2156.00,$2621.00,21,0,B
COMMN,5303,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07040,1,$2835.00,$3446.00,21,0,B
COMMN,5304,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06350,1,$2023.00,$2459.00,21,0,B
COMMN,5305,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06490,1,$2166.00,$2632.00,21,0,B
COMMN,5306,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,5306F,1,$3353.00,$4075.00,21,6,B
COMMN,5310,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06520,1,$2199.00,$2672.00,21,0,B
COMMN,5312,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06760,1,$2472.00,$3005.00,21,0,B
COMMN,5314,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07050,1,$2847.00,$3460.00,21,0,B
COMMN,5320,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06720,1,$2424.00,$2946.00,21,0,B
COMMN,5322,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06100,1,$1791.00,$2178.00,790,0,B
COMMN,5330,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06820,1,$2545.00,$3093.00,21,0,B
COMMN,5344,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06510,1,$2188.00,$2660.00,21,0,B
COMMN,5352,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06510,1,$2188.00,$2660.00,21,0,B
COMMN,5354,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06720,1,$2424.00,$2946.00,21,0,B
COMMN,5362,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06510,1,$2188.00,$2660.00,21,0,B
COMMN,5364,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06720,1,$2424.00,$2946.00,21,0,B
COMMN,5366,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07020,1,$2806.00,$3410.00,21,0,B
COMMN,5380,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,5380F,1,$1857.00,$1857.00,21,0,B
COMMN,5381,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,5381F,1,$1993.00,$1993.00,21,0,B
COMMN,5382,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,5382F,1,$2088.00,$2088.00,21,0,B
COMMN,5406,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07470,1,$3493.00,$4246.00,790,0,B
COMMN,5408,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07250,1,$3138.00,$3815.00,790,0,B
COMMN,5502,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,5502F,1,$4436.00,$4436.00,21,2,B
COMMN,5504,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,5504F,1,$5134.00,$5134.00,21,2,B
COMMN,5506,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,5506F,1,$6231.00,$6231.00,21,2,B
COMMN,5508,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,5508F,1,$6949.00,$6949.00,21,2,B
COMMN,5601,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,5601F,1,$2011.00,$3121.00,21,0,B
COMMN,5602,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,5602F,1,$3038.00,$4488.00,21,0,B
COMMN,5606,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06780,1,$2496.00,$3035.00,21,0,B
COMMN,5608,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07080,1,$2890.00,$3513.00,21,0,B
COMMN,5620,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07220,1,$3093.00,$3760.00,21,0,B
COMMN,5634,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07810,1,$4128.00,$5018.00,351,0,B
COMMN,5638,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06440,1,$2115.00,$2571.00,21,0,B
COMMN,5640,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06840,1,$2571.00,$3126.00,21,0,B
COMMN,5642,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07150,1,$2989.00,$3633.00,21,0,B
COMMN,5644,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07420,1,$3410.00,$4145.00,21,0,B
COMMN,5646,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07440,1,$3446.00,$4188.00,2,0,B
COMMN,6108,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06360,1,$2033.00,$2472.00,790,0,B
COMMN,6110,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06610,1,$2297.00,$2793.00,790,0,B
COMMN,6115,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07020,1,$2806.00,$3410.00,21,0,B
COMMN,6116,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07410,1,$3396.00,$4128.00,21,0,B
COMMN,6120,07/01/2009 12:00:00 AM,03/19/2010 12:00:00 AM,COMMN,SFM,07250,1,$3138.00,$3815.00,251,0,B
COMMN,6122,07/01/2009 12:00:00 AM,03/19/2010 12:00:00 AM,COMMN,SFM,07390,1,$3359.00,$4082.00,251,0,B
COMMN,6124,07/01/2009 12:00:00 AM,03/19/2010 12:00:00 AM,COMMN,SFM,07540,1,$3618.00,$4397.00,251,0,B
COMMN,6127,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07730,1,$3966.00,$4821.00,351,0,B
COMMN,6130,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07450,1,$3460.00,$4206.00,21,0,B
COMMN,6137,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06870,1,$2607.00,$3169.00,21,0,B
COMMN,6138,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07450,1,$3460.00,$4206.00,21,0,B
COMMN,6139,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07685,1,$3881.00,$4717.00,856,0,B
COMMN,6141,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07730,1,$3966.00,$4821.00,351,0,B
COMMN,6218,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,05945,1,$1662.00,$2019.00,790,0,B
COMMN,6220,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06205,1,$1886.00,$2292.00,790,0,B
COMMN,6230,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06640,1,$2332.00,$2835.00,21,0,B
COMMN,6231,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,06940,1,$2700.00,$3282.00,21,0,B
COMMN,6232,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07240,1,$3126.00,$3799.00,21,0,B
COMMN,6235,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07380,5,$3346.00,$4067.00,104,0,B
COMMN,6242,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07380,5,$3346.00,$4067.00,38,0,B
COMMN,6244,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07780,5,$4067.00,$4943.00,38,0,B
COMMN,6246,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07580,5,$3689.00,$4484.00,38,0,B
COMMN,6248,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07380,5,$3346.00,$4067.00,6,0,B
COMMN,6249,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07580,5,$3689.00,$4484.00,6,0,B
COMMN,6250,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07780,5,$4067.00,$4943.00,6,0,B
COMMN,6252,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07380,5,$3346.00,$4067.00,6,0,B
COMMN,6262,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07060,1,$2862.00,$3479.00,21,0,B
COMMN,6266,07/01/2009 12:00:00 AM,06/30/2010 12:00:00 AM,COMMN,SFM,07480,1,$3513.00,$4270.00,21,0,B
